id,level,level_name.local,level_name.en,name.local,name.en,name.slug,code.id,code.iso,parent.id,parent.name.local,parent.name.en,children_count.region,children_count.province,children_count.municipality,children_count.barangay,zip_codes,geo.lat,geo.lon
098305,3,Bayan,Municipality,Ipil,Ipil,ipil-098305,098305,,098300,Zamboanga Sibugay,Zamboanga Sibugay,,,,28,,7.783,122.583
098306,3,Bayan,Municipality,Kabasalan,Kabasalan,kabasalan-098306,098306,,098300,Zamboanga Sibugay,Zamboanga Sibugay,,,,29,,7.817,122.817
098307,3,Bayan,Municipality,Mabuhay,Mabuhay,mabuhay-098307,098307,,098300,Zamboanga Sibugay,Zamboanga Sibugay,,,,18,,7.417,122.9
098308,3,Bayan,Municipality,Malangas,Malangas,malangas-098308,098308,,098300,Zamboanga Sibugay,Zamboanga Sibugay,,,,25,,7.617,123
098309,3,Bayan,Municipality,Naga,Naga,naga-098309,098309,,098300,Zamboanga Sibugay,Zamboanga Sibugay,,,,23,,7.833,122.7
098310,3,Bayan,Municipality,Olutanga,Olutanga,olutanga-098310,098310,,098300,Zamboanga Sibugay,Zamboanga Sibugay,,,,19,,7.333,122.833
098311,3,Bayan,Municipality,Payao,Payao,payao-098311,098311,,098300,Zamboanga Sibugay,Zamboanga Sibugay,,,,29,,7.583,122.85
098312,3,Bayan,Municipality,Roseller Lim,Roseller Lim,roseller-lim-098312,098312,,098300,Zamboanga Sibugay,Zamboanga Sibugay,,,,26,,7.7,122.467
098313,3,Bayan,Municipality,Siay,Siay,siay-098313,098313,,098300,Zamboanga Sibugay,Zamboanga Sibugay,,,,29,,7.717,122.883
098314,3,Bayan,Municipality,Talusan,Talusan,talusan-098314,098314,,098300,Zamboanga Sibugay,Zamboanga Sibugay,,,,14,,7.333,122.883
098315,3,Bayan,Municipality,Titay,Titay,titay-098315,098315,,098300,Zamboanga Sibugay,Zamboanga Sibugay,,,,30,,7.85,122.55
098316,3,Bayan,Municipality,Tungawan,Tungawan,tungawan-098316,098316,,098300,Zamboanga Sibugay,Zamboanga Sibugay,,,,25,,7.5,122.367
099700,2,Lalawigan,Province,Isabela (Province),Isabela (Province),isabela-province-099700,099700,,R09,Zamboanga Peninsula,Zamboanga Peninsula,,,1,45,,10.3629,122.5763
099701,3,Bayan,Municipality,Isabela,Isabela,isabela-099701,099701,,099700,Isabela (Province),Isabela (Province),,,,45,,10.3629,122.5763
101300,2,Lalawigan,Province,Bukidnon,Bukidnon,bukidnon-101300,101300,,R10,Northern Mindanao,Northern Mindanao,,,22,464,,9.52,124.1066
101301,3,Bayan,Municipality,Baungon,Baungon,baungon-101301,101301,,101300,Bukidnon,Bukidnon,,,,16,,8.25,124.717
101302,3,Bayan,Municipality,Damulog,Damulog,damulog-101302,101302,,101300,Bukidnon,Bukidnon,,,,17,,7.483,124.933
101303,3,Bayan,Municipality,Dangcagan,Dangcagan,dangcagan-101303,101303,,101300,Bukidnon,Bukidnon,,,,14,,7.617,125
101304,3,Bayan,Municipality,Don Carlos,Don Carlos,don-carlos-101304,101304,,101300,Bukidnon,Bukidnon,,,,29,,7.683,125
101305,3,Bayan,Municipality,Impasug-Ong,Impasug-Ong,impasug-ong-101305,101305,,101300,Bukidnon,Bukidnon,,,,13,,8.3,125
101306,3,Bayan,Municipality,Kadingilan,Kadingilan,kadingilan-101306,101306,,101300,Bukidnon,Bukidnon,,,,17,,7.6,124.917
101307,3,Bayan,Municipality,Kalilangan,Kalilangan,kalilangan-101307,101307,,101300,Bukidnon,Bukidnon,,,,14,,7.75,124.75
101308,3,Bayan,Municipality,Kibawe,Kibawe,kibawe-101308,101308,,101300,Bukidnon,Bukidnon,,,,23,,7.567,124.983
101309,3,Bayan,Municipality,Kitaotao,Kitaotao,kitaotao-101309,101309,,101300,Bukidnon,Bukidnon,,,,35,,7.633,125.017
101310,3,Bayan,Municipality,Lantapan,Lantapan,lantapan-101310,101310,,101300,Bukidnon,Bukidnon,,,,14,,8.05,124.983
101311,3,Bayan,Municipality,Libona,Libona,libona-101311,101311,,101300,Bukidnon,Bukidnon,,,,14,,8.333,124.733
101312,3,Bayan,Municipality,Malaybalay,Malaybalay,malaybalay-101312,101312,,101300,Bukidnon,Bukidnon,,,,46,,8.15,125.133
101313,3,Bayan,Municipality,Malitbog,Malitbog,malitbog-101313,101313,,101300,Bukidnon,Bukidnon,,,,11,,8.533,124.883
101314,3,Bayan,Municipality,Manolo Fortich,Manolo Fortich,manolo-fortich-101314,101314,,101300,Bukidnon,Bukidnon,,,,22,,8.367,124.867
101315,3,Bayan,Municipality,Maramag,Maramag,maramag-101315,101315,,101300,Bukidnon,Bukidnon,,,,20,,7.767,125
101316,3,Bayan,Municipality,Pangantucan,Pangantucan,pangantucan-101316,101316,,101300,Bukidnon,Bukidnon,,,,19,,7.833,124.833
101317,3,Bayan,Municipality,Quezon,Quezon,quezon-101317,101317,,101300,Bukidnon,Bukidnon,,,,31,,7.733,125.1
101318,3,Bayan,Municipality,San Fernando,San Fernando,san-fernando-101318,101318,,101300,Bukidnon,Bukidnon,,,,24,,7.917,125.333
101319,3,Bayan,Municipality,Sumilao,Sumilao,sumilao-101319,101319,,101300,Bukidnon,Bukidnon,,,,10,,8.283,124.95
101320,3,Bayan,Municipality,Talakag,Talakag,talakag-101320,101320,,101300,Bukidnon,Bukidnon,,,,29,,8.233,124.6
101321,3,Bayan,Municipality,Valencia,Valencia,valencia-101321,101321,,101300,Bukidnon,Bukidnon,,,,31,,9.283,123.25
101322,3,Bayan,Municipality,Cabanglasan,Cabanglasan,cabanglasan-101322,101322,,101300,Bukidnon,Bukidnon,,,,15,,8.067,125.317
101800,2,Lalawigan,Province,Camiguin,Camiguin,camiguin-101800,101800,,R10,Northern Mindanao,Northern Mindanao,,,5,58,,9.7314,124.328
101801,3,Bayan,Municipality,Catarman,Catarman,catarman-101801,101801,,101800,Camiguin,Camiguin,,,,14,,9.133,124.683
101802,3,Bayan,Municipality,Guinsiliban,Guinsiliban,guinsiliban-101802,101802,,101800,Camiguin,Camiguin,,,,7,,9.1,124.783
101803,3,Bayan,Municipality,Mahinog,Mahinog,mahinog-101803,101803,,101800,Camiguin,Camiguin,,,,13,,9.15,124.783
101804,3,Bayan,Municipality,Mambajao,Mambajao,mambajao-101804,101804,,101800,Camiguin,Camiguin,,,,15,,9.25,124.717
101805,3,Bayan,Municipality,Sagay,Sagay,sagay-101805,101805,,101800,Camiguin,Camiguin,,,,9,,9.117,124.717
103500,2,Lalawigan,Province,Lanao del Norte,Lanao del Norte,lanao-del-norte-103500,103500,,R10,Northern Mindanao,Northern Mindanao,,,23,506,,9.2256,123.6301
103501,3,Bayan,Municipality,Bacolod,Bacolod,bacolod-103501,103501,,103500,Lanao del Norte,Lanao del Norte,,,,16,,9.0636,125.1847
103502,3,Bayan,Municipality,Baloi,Baloi,baloi-103502,103502,,103500,Lanao del Norte,Lanao del Norte,,,,21,,8.117,124.217
103503,3,Bayan,Municipality,Baroy,Baroy,baroy-103503,103503,,103500,Lanao del Norte,Lanao del Norte,,,,23,,8.033,123.783
103504,3,Bayan,Municipality,Iligan City,Iligan City,iligan-city-103504,103504,,103500,Lanao del Norte,Lanao del Norte,,,,44,,9.3037,123.643
103505,3,Bayan,Municipality,Kapatagan,Kapatagan,kapatagan-103505,103505,,103500,Lanao del Norte,Lanao del Norte,,,,33,,7.45,124.133
103506,3,Bayan,Municipality,Sultan Naga Dimaporo (Karomatan),Sultan Naga Dimaporo (Karomatan),sultan-naga-dimaporo-karomatan-103506,103506,,103500,Lanao del Norte,Lanao del Norte,,,,37,,7.783,123.75
103507,3,Bayan,Municipality,Kauswagan,Kauswagan,kauswagan-103507,103507,,103500,Lanao del Norte,Lanao del Norte,,,,13,,8.183,124.083
103508,3,Bayan,Municipality,Kolambugan,Kolambugan,kolambugan-103508,103508,,103500,Lanao del Norte,Lanao del Norte,,,,26,,8.117,123.9
103509,3,Bayan,Municipality,Lala,Lala,lala-103509,103509,,103500,Lanao del Norte,Lanao del Norte,,,,27,,7.967,123.75
103510,3,Bayan,Municipality,Linamon,Linamon,linamon-103510,103510,,103500,Lanao del Norte,Lanao del Norte,,,,8,,8.183,124.167
103511,3,Bayan,Municipality,Magsaysay,Magsaysay,magsaysay-103511,103511,,103500,Lanao del Norte,Lanao del Norte,,,,24,,10.867,121.05
103512,3,Bayan,Municipality,Maigo,Maigo,maigo-103512,103512,,103500,Lanao del Norte,Lanao del Norte,,,,13,,8.15,123.967
103513,3,Bayan,Municipality,Matungao,Matungao,matungao-103513,103513,,103500,Lanao del Norte,Lanao del Norte,,,,12,,8.133,124.167
103514,3,Bayan,Municipality,Munai,Munai,munai-103514,103514,,103500,Lanao del Norte,Lanao del Norte,,,,26,,7.983,124.067
103515,3,Bayan,Municipality,Nunungan,Nunungan,nunungan-103515,103515,,103500,Lanao del Norte,Lanao del Norte,,,,25,,7.817,123.967
103516,3,Bayan,Municipality,Pantao Ragat,Pantao Ragat,pantao-ragat-103516,103516,,103500,Lanao del Norte,Lanao del Norte,,,,20,,8.05,124.15
103517,3,Bayan,Municipality,Poona Piagapo,Poona Piagapo,poona-piagapo-103517,103517,,103500,Lanao del Norte,Lanao del Norte,,,,26,,8.083,124.083
103518,3,Bayan,Municipality,Salvador,Salvador,salvador-103518,103518,,103500,Lanao del Norte,Lanao del Norte,,,,25,,8.5299,123.6244
103519,3,Bayan,Municipality,Sapad,Sapad,sapad-103519,103519,,103500,Lanao del Norte,Lanao del Norte,,,,17,,7.85,123.833
103520,3,Bayan,Municipality,Tagoloan,Tagoloan,tagoloan-103520,103520,,103500,Lanao del Norte,Lanao del Norte,,,,7,,8.533,124.75
103521,3,Bayan,Municipality,Tangcal,Tangcal,tangcal-103521,103521,,103500,Lanao del Norte,Lanao del Norte,,,,18,,8,124
103522,3,Bayan,Municipality,Tubod,Tubod,tubod-103522,103522,,103500,Lanao del Norte,Lanao del Norte,,,,24,,9.567,125.567
103523,3,Bayan,Municipality,Pantar,Pantar,pantar-103523,103523,,103500,Lanao del Norte,Lanao del Norte,,,,21,,8.067,124.267
104200,2,Lalawigan,Province,Misamis Occidental,Misamis Occidental,misamis-occidental-104200,104200,,R10,Northern Mindanao,Northern Mindanao,,,17,490,,9.5248,123.4772
104201,3,Bayan,Municipality,Aloran,Aloran,aloran-104201,104201,,104200,Misamis Occidental,Misamis Occidental,,,,38,,8.417,123.817
104202,3,Bayan,Municipality,Baliangao,Baliangao,baliangao-104202,104202,,104200,Misamis Occidental,Misamis Occidental,,,,15,,8.667,123.6
104203,3,Bayan,Municipality,Bonifacio,Bonifacio,bonifacio-104203,104203,,104200,Misamis Occidental,Misamis Occidental,,,,28,,8.1,123.6
104204,3,Bayan,Municipality,Calamba,Calamba,calamba-104204,104204,,104200,Misamis Occidental,Misamis Occidental,,,,19,,8.55833,123.64167
104205,3,Bayan,Municipality,Clarin,Clarin,clarin-104205,104205,,104200,Misamis Occidental,Misamis Occidental,,,,29,,8.2,123.85
104206,3,Bayan,Municipality,Concepcion,Concepcion,concepcion-104206,104206,,104200,Misamis Occidental,Misamis Occidental,,,,18,,8.417,123.6
104207,3,Bayan,Municipality,Jimenez,Jimenez,jimenez-104207,104207,,104200,Misamis Occidental,Misamis Occidental,,,,24,,8.333,123.833
104208,3,Bayan,Municipality,Lopez Jaena,Lopez Jaena,lopez-jaena-104208,104208,,104200,Misamis Occidental,Misamis Occidental,,,,28,,8.55,123.767
104209,3,Bayan,Municipality,Oroquieta City,Oroquieta City,oroquieta-city-104209,104209,,104200,Misamis Occidental,Misamis Occidental,,,,47,,8.483,123.8
104210,3,Bayan,Municipality,Ozamiz City,Ozamiz City,ozamiz-city-104210,104210,,104200,Misamis Occidental,Misamis Occidental,,,,51,,8.15,123.85
104211,3,Bayan,Municipality,Panaon,Panaon,panaon-104211,104211,,104200,Misamis Occidental,Misamis Occidental,,,,16,,8.367,123.833
104212,3,Bayan,Municipality,Plaridel,Plaridel,plaridel-104212,104212,,104200,Misamis Occidental,Misamis Occidental,,,,33,,8.617,123.7
104213,3,Bayan,Municipality,Sapang Dalaga,Sapang Dalaga,sapang-dalaga-104213,104213,,104200,Misamis Occidental,Misamis Occidental,,,,28,,8.55,123.567
104214,3,Bayan,Municipality,Sinacaban,Sinacaban,sinacaban-104214,104214,,104200,Misamis Occidental,Misamis Occidental,,,,17,,8.283,123.733
104215,3,Bayan,Municipality,Tangub City,Tangub City,tangub-city-104215,104215,,104200,Misamis Occidental,Misamis Occidental,,,,55,,8.067,123.75
104216,3,Bayan,Municipality,Tudela,Tudela,tudela-104216,104216,,104200,Misamis Occidental,Misamis Occidental,,,,33,,8.25,123.833
104217,3,Bayan,Municipality,Don Victoriano Chiongbian  (Don Mariano Marcos),Don Victoriano Chiongbian  (Don Mariano Marcos),don-victoriano-chiongbian-don-mariano-marcos-104217,104217,,104200,Misamis Occidental,Misamis Occidental,,,,11,,8.3,123.583
104300,2,Lalawigan,Province,Misamis Oriental,Misamis Oriental,misamis-oriental-104300,104300,,R10,Northern Mindanao,Northern Mindanao,,,26,504,,11.1615,123.2441
104301,3,Bayan,Municipality,Alubijid,Alubijid,alubijid-104301,104301,,104300,Misamis Oriental,Misamis Oriental,,,,16,,8.567,124.467
104302,3,Bayan,Municipality,Balingasag,Balingasag,balingasag-104302,104302,,104300,Misamis Oriental,Misamis Oriental,,,,30,,8.75,124.783
104303,3,Bayan,Municipality,Balingoan,Balingoan,balingoan-104303,104303,,104300,Misamis Oriental,Misamis Oriental,,,,9,,9,124.85
104304,3,Bayan,Municipality,Binuangan,Binuangan,binuangan-104304,104304,,104300,Misamis Oriental,Misamis Oriental,,,,8,,8.917,124.8
104305,3,Bayan,Municipality,Cagayan de Oro City,Cagayan de Oro City,cagayan-de-oro-city-104305,104305,,104300,Misamis Oriental,Misamis Oriental,,,,80,,11.393,123.1314
104306,3,Bayan,Municipality,Claveria,Claveria,claveria-104306,104306,,104300,Misamis Oriental,Misamis Oriental,,,,24,,8.617,124.883
104307,3,Bayan,Municipality,El Salvador,El Salvador,el-salvador-104307,104307,,104300,Misamis Oriental,Misamis Oriental,,,,15,,8.567,124.517
104308,3,Bayan,Municipality,Gingoog City,Gingoog City,gingoog-city-104308,104308,,104300,Misamis Oriental,Misamis Oriental,,,,79,,8.817,125.1
104309,3,Bayan,Municipality,Gitagum,Gitagum,gitagum-104309,104309,,104300,Misamis Oriental,Misamis Oriental,,,,11,,8.6,124.4
104310,3,Bayan,Municipality,Initao,Initao,initao-104310,104310,,104300,Misamis Oriental,Misamis Oriental,,,,16,,8.5,124.317
104311,3,Bayan,Municipality,Jasaan,Jasaan,jasaan-104311,104311,,104300,Misamis Oriental,Misamis Oriental,,,,15,,8.65,124.75
104312,3,Bayan,Municipality,Kinoguitan,Kinoguitan,kinoguitan-104312,104312,,104300,Misamis Oriental,Misamis Oriental,,,,15,,8.983,124.817
104313,3,Bayan,Municipality,Lagonglong,Lagonglong,lagonglong-104313,104313,,104300,Misamis Oriental,Misamis Oriental,,,,10,,8.8,124.783
104314,3,Bayan,Municipality,Laguindingan,Laguindingan,laguindingan-104314,104314,,104300,Misamis Oriental,Misamis Oriental,,,,11,,8.583,124.45
104315,3,Bayan,Municipality,Libertad,Libertad,libertad-104315,104315,,104300,Misamis Oriental,Misamis Oriental,,,,9,,12.4541,122.0083
104316,3,Bayan,Municipality,Lugait,Lugait,lugait-104316,104316,,104300,Misamis Oriental,Misamis Oriental,,,,8,,8.333,124.267
104317,3,Bayan,Municipality,Magsaysay (Linugos),Magsaysay (Linugos),magsaysay-linugos-104317,104317,,104300,Misamis Oriental,Misamis Oriental,,,,25,,10.867,121.05
104318,3,Bayan,Municipality,Manticao,Manticao,manticao-104318,104318,,104300,Misamis Oriental,Misamis Oriental,,,,13,,8.383,124.283
104319,3,Bayan,Municipality,Medina,Medina,medina-104319,104319,,104300,Misamis Oriental,Misamis Oriental,,,,19,,10.9833,122.7333
104320,3,Bayan,Municipality,Naawan,Naawan,naawan-104320,104320,,104300,Misamis Oriental,Misamis Oriental,,,,10,,8.433,124.3
104321,3,Bayan,Municipality,Opol,Opol,opol-104321,104321,,104300,Misamis Oriental,Misamis Oriental,,,,14,,8.517,124.567
104322,3,Bayan,Municipality,Salay,Salay,salay-104322,104322,,104300,Misamis Oriental,Misamis Oriental,,,,18,,8.867,124.8
104323,3,Bayan,Municipality,Sugbongcogon,Sugbongcogon,sugbongcogon-104323,104323,,104300,Misamis Oriental,Misamis Oriental,,,,10,,8.95,124.783
104324,3,Bayan,Municipality,Tagoloan,Tagoloan,tagoloan-104324,104324,,104300,Misamis Oriental,Misamis Oriental,,,,10,,8.533,124.75
104325,3,Bayan,Municipality,Talisayan,Talisayan,talisayan-104325,104325,,104300,Misamis Oriental,Misamis Oriental,,,,18,,8.99167,124.88333
104326,3,Bayan,Municipality,Villanueva,Villanueva,villanueva-104326,104326,,104300,Misamis Oriental,Misamis Oriental,,,,11,,8.583,124.783
112300,2,Lalawigan,Province,Davao del Norte,Davao del Norte,davao-del-norte-112300,112300,,R11,Davao Region,Davao Region,,,11,223,,8.4347,125.0699
112301,3,Bayan,Municipality,Asuncion (Saug),Asuncion (Saug),asuncion-saug-112301,112301,,112300,Davao del Norte,Davao del Norte,,,,20,,7.583,125.767
112303,3,Bayan,Municipality,Carmen,Carmen,carmen-112303,112303,,112300,Davao del Norte,Davao del Norte,,,,20,,7.36056,125.70639
112305,3,Bayan,Municipality,Kapalong,Kapalong,kapalong-112305,112305,,112300,Davao del Norte,Davao del Norte,,,,14,,7.75,125.5
112314,3,Bayan,Municipality,New Corella,New Corella,new-corella-112314,112314,,112300,Davao del Norte,Davao del Norte,,,,20,,7.583,125.833
112315,3,Bayan,Municipality,Panabo,Panabo,panabo-112315,112315,,112300,Davao del Norte,Davao del Norte,,,,40,,7.30833,125.68333
112317,3,Bayan,Municipality,Island Garden City Of Samal,Island Garden City Of Samal,island-garden-city-of-samal-112317,112317,,112300,Davao del Norte,Davao del Norte,,,,46,,7.0833,125.7167
112318,3,Bayan,Municipality,Santo Tomas,Santo Tomas,santo-tomas-112318,112318,,112300,Davao del Norte,Davao del Norte,,,,19,,7.533,125.617
112319,3,Bayan,Municipality,Tagum,Tagum,tagum-112319,112319,,112300,Davao del Norte,Davao del Norte,,,,23,,7.45,125.8
112322,3,Bayan,Municipality,Talaingod,Talaingod,talaingod-112322,112322,,112300,Davao del Norte,Davao del Norte,,,,3,,7.617,125.617
112323,3,Bayan,Municipality,Braulio E. Dujali,Braulio E. Dujali,braulio-e-dujali-112323,112323,,112300,Davao del Norte,Davao del Norte,,,,5,,7.45,125.683
112324,3,Bayan,Municipality,San Isidro,San Isidro,san-isidro-112324,112324,,112300,Davao del Norte,Davao del Norte,,,,13,,7.75,125.733
112400,2,Lalawigan,Province,Davao del Sur,Davao del Sur,davao-del-sur-112400,112400,,R11,Davao Region,Davao Region,,,11,414,,9.7044,123.7491
112401,3,Bayan,Municipality,Bansalan,Bansalan,bansalan-112401,112401,,112400,Davao del Sur,Davao del Sur,,,,25,,6.783,125.217
112402,3,Bayan,Municipality,Davao City,Davao City,davao-city-112402,112402,,112400,Davao del Sur,Davao del Sur,,,,182,,9.8438,123.7715
112403,3,Bayan,Municipality,Digos,Digos,digos-112403,112403,,112400,Davao del Sur,Davao del Sur,,,,26,,6.75,125.35
112404,3,Bayan,Municipality,Hagonoy,Hagonoy,hagonoy-112404,112404,,112400,Davao del Sur,Davao del Sur,,,,21,,6.683,125.3
112406,3,Bayan,Municipality,Kiblawan,Kiblawan,kiblawan-112406,112406,,112400,Davao del Sur,Davao del Sur,,,,30,,6.617,125.217
112407,3,Bayan,Municipality,Magsaysay,Magsaysay,magsaysay-112407,112407,,112400,Davao del Sur,Davao del Sur,,,,22,,10.867,121.05
112408,3,Bayan,Municipality,Malalag,Malalag,malalag-112408,112408,,112400,Davao del Sur,Davao del Sur,,,,15,,6.6,125.4
112410,3,Bayan,Municipality,Matanao,Matanao,matanao-112410,112410,,112400,Davao del Sur,Davao del Sur,,,,33,,6.75,125.233
112411,3,Bayan,Municipality,Padada,Padada,padada-112411,112411,,112400,Davao del Sur,Davao del Sur,,,,17,,6.633,125.35
112412,3,Bayan,Municipality,Santa Cruz,Santa Cruz,santa-cruz-112412,112412,,112400,Davao del Sur,Davao del Sur,,,,18,,14.5619,121.0799
112414,3,Bayan,Municipality,Sulop,Sulop,sulop-112414,112414,,112400,Davao del Sur,Davao del Sur,,,,25,,6.6,125.35
112500,2,Lalawigan,Province,Davao Oriental,Davao Oriental,davao-oriental-112500,112500,,R11,Davao Region,Davao Region,,,11,183,,8.3438,125.1929
112501,3,Bayan,Municipality,Baganga,Baganga,baganga-112501,112501,,112500,Davao Oriental,Davao Oriental,,,,18,,7.567,126.567
112502,3,Bayan,Municipality,Banaybanay,Banaybanay,banaybanay-112502,112502,,112500,Davao Oriental,Davao Oriental,,,,14,,7.1,126.067
112503,3,Bayan,Municipality,Boston,Boston,boston-112503,112503,,112500,Davao Oriental,Davao Oriental,,,,8,,7.867,126.367
112504,3,Bayan,Municipality,Caraga,Caraga,caraga-112504,112504,,112500,Davao Oriental,Davao Oriental,,,,17,,7.333,126.567
112505,3,Bayan,Municipality,Cateel,Cateel,cateel-112505,112505,,112500,Davao Oriental,Davao Oriental,,,,16,,7.783,126.45
112506,3,Bayan,Municipality,Governor Generoso,Governor Generoso,governor-generoso-112506,112506,,112500,Davao Oriental,Davao Oriental,,,,20,,6.65,126.067
112507,3,Bayan,Municipality,Lupon,Lupon,lupon-112507,112507,,112500,Davao Oriental,Davao Oriental,,,,21,,6.9,126
112508,3,Bayan,Municipality,Manay,Manay,manay-112508,112508,,112500,Davao Oriental,Davao Oriental,,,,17,,7.217,126.533
112509,3,Bayan,Municipality,Mati,Mati,mati-112509,112509,,112500,Davao Oriental,Davao Oriental,,,,26,,7.7098,123.2953
112510,3,Bayan,Municipality,San Isidro,San Isidro,san-isidro-112510,112510,,112500,Davao Oriental,Davao Oriental,,,,16,,6.833,126.083
112511,3,Bayan,Municipality,Tarragona,Tarragona,tarragona-112511,112511,,112500,Davao Oriental,Davao Oriental,,,,10,,7.05,126.45
118200,2,Lalawigan,Province,Compostela Valley,Compostela Valley,compostela-valley-118200,118200,,R11,Davao Region,Davao Region,,,11,237,,10.4534,123.9085
118201,3,Bayan,Municipality,Compostela,Compostela,compostela-118201,118201,,118200,Compostela Valley,Compostela Valley,,,,16,,7.667,126.083
118202,3,Bayan,Municipality,Laak (San Vicente),Laak (San Vicente),laak-san-vicente-118202,118202,,118200,Compostela Valley,Compostela Valley,,,,40,,14.3315,121.0832
118203,3,Bayan,Municipality,Mabini (Doña Alicia),Mabini (Doña Alicia),mabini-doa-alicia-118203,118203,,118200,Compostela Valley,Compostela Valley,,,,11,,7.3,125.85
118204,3,Bayan,Municipality,Maco,Maco,maco-118204,118204,,118200,Compostela Valley,Compostela Valley,,,,37,,7.367,125.85
118205,3,Bayan,Municipality,Maragusan (San Mariano),Maragusan (San Mariano),maragusan-san-mariano-118205,118205,,118200,Compostela Valley,Compostela Valley,,,,24,,16.983,122.017
118206,3,Bayan,Municipality,Mawab,Mawab,mawab-118206,118206,,118200,Compostela Valley,Compostela Valley,,,,11,,7.5,125.933
118207,3,Bayan,Municipality,Monkayo,Monkayo,monkayo-118207,118207,,118200,Compostela Valley,Compostela Valley,,,,21,,7.817,126.05
